run_id,mode,host,target_id,media,device,mount,workload,rw,block_size,jobs,repetition,session,attempt,completion_reason,io_bytes,gib,fio_runtime_ms,seconds,bw_bytes_s,bw_mib_s,iops,total_ios,clat_mean_ns,clat_p50_ns,clat_p95_ns,clat_p99_ns,clat_p99_9_ns,command_wall_seconds,preparation_generation,artifact
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,4,4,1,1,time_limit,10160701440,9.462890625,60232,60.232,168734705,160.91795444488525,158.792328,9562,774131906.1952692,809500672,851443712,1451229184,1551892480,65.60305261984468,1,raw/103__seq_write__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,4,4,1,1,time_limit,2308046848,2.1495361328125,60294,60.294,38294959,36.52091884613037,290.04360299999996,17481,426106241.24451035,400556032,792723456,1098907648,1652555776,65.59965193644166,1,raw/103__rand_read_128k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,4,4,1,1,time_limit,94834688,0.08832168579101562,60259,60.259,1574384,1.5014495849609375,382.246544,23025,323612385.8954488,304087040,633339904,868220928,1266679808,65.5980479605496,1,raw/103__rand_read_4k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,4,4,1,1,time_limit,95260672,0.08871841430664062,60163,60.163,1583908,1.5105323791503906,384.5683230000001,23129,321527214.32097375,316669952,471859200,901775360,1400897536,65.49892134964466,1,raw/103__rand_write_4k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,4,5,1,1,time_limit,10182721536,9.4833984375,60201,60.201,169224495,161.38505458831787,159.257884,9583,773432060.7933514,784334848,826277888,1400897536,1501560832,65.55253704078496,1,raw/103__seq_write__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,4,5,1,1,time_limit,2299265024,2.141357421875,60341,60.341,38117314,36.35150337219238,288.690057,17414,428254923.31586957,400556032,775946240,1098907648,1468006400,65.69886402413249,1,raw/103__rand_read_128k__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,4,5,1,1,time_limit,94576640,0.08808135986328125,60245,60.245,1570804,1.4980354309082031,381.37165400000004,22962,324422402.3224846,304087040,616562688,851443712,1199570944,65.59935051202774,1,raw/103__rand_read_4k__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,4,5,1,1,time_limit,95121408,0.08858871459960938,60164,60.164,1581665,1.5083932876586914,384.02072899999996,23095,322029501.26833475,316669952,488636416,918552576,1333788672,65.49867753684521,1,raw/103__rand_write_4k__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,4,5,1,1,time_limit,9829351424,9.154296875,60341,60.341,163260844,155.69767379760742,153.571938,9246,801708290.2903339,868220928,1283457024,1317011456,1451229184,65.69954328611493,1,raw/103__seq_read__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,4,1,1,1,time_limit,336761585664,313.6336669921875,60003,60.003,5612412472,5352.413627624512,42817.225806,2569162,2964291.8654316855,2834432,3817472,4489216,5210112,65.33668877184391,1,raw/105__rand_read_128k__r1/attempt-1
